AircraftId,Date,DayOfTheWeek,AircraftType,Origin,Destination,DepartureAEST,DepartureHour,ArrivalAEST,Duration
FD449,6/07/2022,Wednesday,B350,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),5:21 PM,17,6:42 PM,81
FD456,6/07/2022,Wednesday,BE20,Brisbane (BNE / YBBN),Goondiwindi (GOO / YGDI),8:19 PM,20,9:40 PM,81
FD456,9/07/2022,Saturday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),1:12 AM,1,2:33 AM,81
FD493,10/07/2022,Sunday,BE20,Toowoomba (YTWB),Charleville (CTL / YBCV),1:53 PM,13,3:14 PM,81
FD601,8/07/2022,Friday,PC12,Kalgoorlie-Boulder (KGI / YPKG),Albany (ALH / YABA),10:22 AM,10,11:43 AM,81
FD608,14/07/2022,Thursday,PC12,Port Hedland Int'l (PHE / YPPD),RAAF Learmonth (LEA / YPLM),1:56 PM,13,3:17 PM,81
FD609,15/07/2022,Friday,PC12,Derby (DRB / YDBY),Broome Int'l (BME / YBRM),7:27 PM,19,8:48 PM,81
FD449,12/07/2022,Tuesday,B350,Quilpie (ULP / YQLP),Wellcamp Airport (WTB / YBWW),2:35 PM,14,3:57 PM,82
FD456,4/07/2022,Monday,BE20,Brisbane (BNE / YBBN),Roma (RMA / YROM),9:38 AM,9,11:00 AM,82
FD489,16/07/2022,Saturday,BE20,Weipa (WEI / YBWP),Cairns Int'l (CNS / YBCS),10:51 PM,22,12:13 AM,82
FD493,7/07/2022,Thursday,BE20,Birdsville (BVI / YBDV),Charleville (CTL / YBCV),11:46 PM,23,1:08 AM,82
FD607,11/07/2022,Monday,PC12,Kununurra (KNX / YPKU),One Arm Point (YOAP),5:08 PM,17,6:30 PM,82
FD619,15/07/2022,Friday,PC12,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),9:02 PM,21,10:24 PM,82
FD849,16/07/2022,Saturday,PC12,Tanami (YTMN),Alice Springs (ASP / YBAS),1:57 PM,13,3:19 PM,82
FD449,8/07/2022,Friday,B350,Rockhampton (ROK / YBRK),Blackall (BKQ / YBCK),12:26 AM,0,1:49 AM,83
FD467,15/07/2022,Friday,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),9:52 PM,21,11:15 PM,83
FD478,12/07/2022,Tuesday,BE20,Rockhampton (ROK / YBRK),Barcaldine (BCI / YBAR),7:41 PM,19,9:04 PM,83
FD602,15/07/2022,Friday,PC12,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),10:05 AM,10,11:28 AM,83
FD609,5/07/2022,Tuesday,PC12,Broome Int'l (BME / YBRM),Halls Creek (HCQ / YHLC),3:28 PM,15,4:51 PM,83
FD423,11/07/2022,Monday,B350,Townsville Int'l / RAAF (TSV / YBTL),Normanton (YNTN),8:31 AM,8,9:55 AM,84
FD423,18/07/2022,Monday,B350,Weipa (WEI / YBWP),Cairns Int'l (CNS / YBCS),3:57 PM,15,5:21 PM,84
FD456,6/07/2022,Wednesday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),11:18 AM,11,12:42 PM,84
FD480,12/07/2022,Tuesday,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),7:01 PM,19,8:25 PM,84
FD493,15/07/2022,Friday,BE20,Birdsville (BVI / YBDV),Charleville (CTL / YBCV),9:26 PM,21,10:50 PM,84
FD493,17/07/2022,Sunday,BE20,Charleville (CTL / YBCV),Brisbane (BNE / YBBN),7:57 PM,19,9:21 PM,84
FD534,10/07/2022,Sunday,PC12,Adelaide Int'l (ADL / YPAD),Ceduna (CED / YCDU),2:42 PM,14,4:06 PM,84
FD543,16/07/2022,Saturday,PC12,Oodnadatta (YOOD),Port Augusta (PUG / YPAG),5:47 PM,17,7:11 PM,84
FD580,10/07/2022,Sunday,PC12,Adelaide Int'l (ADL / YPAD),Ceduna (CED / YCDU),2:42 PM,14,4:06 PM,84
FD624J,13/07/2022,Wednesday,PC24,Paraburdoo (YPBO),Jandakot (JAD / YPJT),12:56 AM,0,2:20 AM,84
AM273,18/07/2022,Monday,B350,Brisbane (BNE / YBBN),Sydney (SYD / YSSY),7:40 PM,19,9:05 PM,85
FD416,5/07/2022,Tuesday,BE20,Mount Isa (ISA / YBMA),Birdsville (BVI / YBDV),2:27 PM,14,3:52 PM,85
FD456,10/07/2022,Sunday,BE20,Longreach (YLRE),Taroom (XTO / YTAM),1:26 PM,13,2:51 PM,85
FD607,6/07/2022,Wednesday,PC12,Broome Int'l (BME / YBRM),Halls Creek (HCQ / YHLC),1:47 PM,13,3:12 PM,85
FD619,5/07/2022,Tuesday,PC12,Meekatharra (MKR / YMEK),Shark Bay (MJK / YSHK),4:27 PM,16,5:52 PM,85
FD623,15/07/2022,Friday,PC12,Mitchell Plateau (YMIP),Lagrange Bay (YLGB),4:25 PM,16,5:50 PM,85
FD630J,16/07/2022,Saturday,PC24,Jandakot (JAD / YPJT),Newman (ZNE / YNWN),12:35 PM,12,2:00 PM,85
FD427,10/07/2022,Sunday,B350,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),11:16 AM,11,12:42 PM,86
FD478,12/07/2022,Tuesday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),4:25 PM,16,5:51 PM,86
FD543,12/07/2022,Tuesday,PC12,Oodnadatta (YOOD),Port Augusta (PUG / YPAG),5:10 PM,17,6:36 PM,86
FD874,5/07/2022,Tuesday,PC12,Darwin Int'l / RAAF (DRW / YPDN),Kalkgurung (KFG / YKKG),10:35 AM,10,12:01 PM,86
FD416,4/07/2022,Monday,BE20,Cloncurry (CNJ / YCCY),Townsville Int'l / RAAF (TSV / YBTL),8:45 PM,20,10:12 PM,87
FD423,14/07/2022,Thursday,B350,Townsville Int'l / RAAF (TSV / YBTL),Normanton (YNTN),8:11 PM,20,9:38 PM,87
FD449,4/07/2022,Monday,B350,Gladstone (GLT / YGLA),Brisbane (BNE / YBBN),9:11 PM,21,10:38 PM,87
FD456,12/07/2022,Tuesday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),4:10 AM,4,5:37 AM,87
FD480,9/07/2022,Saturday,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),12:48 AM,0,2:15 AM,87
FD493,12/07/2022,Tuesday,BE20,Toowoomba (YTWB),Charleville (CTL / YBCV),1:12 AM,1,2:39 AM,87
FD493,4/07/2022,Monday,BE20,Wellcamp Airport (WTB / YBWW),Charleville (CTL / YBCV),11:51 PM,23,1:18 AM,87
FD543,14/07/2022,Thursday,PC12,Ernabella (ERB / YERN),Marree (YMRE),1:39 PM,13,3:06 PM,87
FD543,13/07/2022,Wednesday,PC12,Port Augusta (PUG / YPAG),Yalata Mission (YYTA),9:18 AM,9,10:45 AM,87
FD580,16/07/2022,Saturday,PC12,Adelaide Int'l (ADL / YPAD),Ceduna (CED / YCDU),8:31 AM,8,9:58 AM,87
FD619,8/07/2022,Friday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),7:13 PM,19,8:40 PM,87
FD619,11/07/2022,Monday,PC12,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),11:38 AM,11,1:05 PM,87
FD248,16/07/2022,Saturday,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),2:41 PM,14,4:09 PM,88
FD449,10/07/2022,Sunday,B350,Brisbane (BNE / YBBN),Emerald (EMD / YEML),1:14 AM,1,2:42 AM,88
FD449,12/07/2022,Tuesday,B350,Wellcamp Airport (WTB / YBWW),Emerald (EMD / YEML),5:04 PM,17,6:32 PM,88
FD480,9/07/2022,Saturday,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),1:59 PM,13,3:27 PM,88
FD602,15/07/2022,Friday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),2:15 PM,14,3:43 PM,88
FD607,7/07/2022,Thursday,PC12,Broome Int'l (BME / YBRM),Billiluna (YBIL),1:00 PM,13,2:28 PM,88
FD609,11/07/2022,Monday,PC12,Karratha (KTA / YPKA),Broome Int'l (BME / YBRM),4:12 PM,16,5:40 PM,88
FD619,12/07/2022,Tuesday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),12:05 AM,0,1:33 AM,88
FD619,6/07/2022,Wednesday,PC12,Meekatharra (MKR / YMEK),Carnarvon (CVQ / YCAR),11:34 AM,11,1:02 PM,88
FD624J,8/07/2022,Friday,PC24,Jandakot (JAD / YPJT),Newman (ZNE / YNWN),4:57 PM,16,6:25 PM,88
FD423,16/07/2022,Saturday,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),1:42 PM,13,3:11 PM,89
FD478,13/07/2022,Wednesday,BE20,Rockhampton (ROK / YBRK),Blackall (BKQ / YBCK),5:03 PM,17,6:32 PM,89
FD489,16/07/2022,Saturday,BE20,Cairns Int'l (CNS / YBCS),Weipa (WEI / YBWP),7:22 PM,19,8:51 PM,89
FD530,16/07/2022,Saturday,PC12,Adelaide Int'l (ADL / YPAD),Ceduna (CED / YCDU),6:14 PM,18,7:43 PM,89
FD543,16/07/2022,Saturday,PC12,Port Augusta (PUG / YPAG),Oodnadatta (YOOD),8:23 AM,8,9:52 AM,89
FD619,11/07/2022,Monday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),6:00 PM,18,7:29 PM,89
FD534,9/07/2022,Saturday,PC12,Adelaide Int'l (ADL / YPAD),Coober Pedy (CPD / YCBP),5:51 PM,17,7:21 PM,90
FD580,9/07/2022,Saturday,PC12,Adelaide Int'l (ADL / YPAD),Coober Pedy (CPD / YCBP),5:51 PM,17,7:21 PM,90
FD596,7/07/2022,Thursday,PC12,Adelaide Int'l (ADL / YPAD),Essendon (MEB / YMEN),1:35 PM,13,3:05 PM,90
FD602,17/07/2022,Sunday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),8:51 PM,20,10:21 PM,90
FD602,17/07/2022,Sunday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),8:51 PM,20,10:21 PM,90
FD602,4/07/2022,Monday,PC12,Kalgoorlie-Boulder (KGI / YPKG),Jandakot (JAD / YPJT),1:34 AM,1,3:04 AM,90
FD602,6/07/2022,Wednesday,PC12,Kalgoorlie-Boulder (KGI / YPKG),Warburton (YWBR),11:22 AM,11,12:52 PM,90
FD602,4/07/2022,Monday,PC12,Warburton (YWBR),Leinster (LER / YLST),4:08 PM,16,5:38 PM,90
FD619,7/07/2022,Thursday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),3:35 PM,15,5:05 PM,90
FD619,12/07/2022,Tuesday,PC12,Meekatharra (MKR / YMEK),Shark Bay (MJK / YSHK),9:46 AM,9,11:16 AM,90
FD629,16/07/2022,Saturday,PC12,Halls Creek (HCQ / YHLC),Broome Int'l (BME / YBRM),3:51 PM,15,5:21 PM,90
FD629,13/07/2022,Wednesday,PC12,Shark Bay (MJK / YSHK),Jandakot (JAD / YPJT),8:00 PM,20,9:30 PM,90
FD630J,4/07/2022,Monday,PC24,Jandakot (JAD / YPJT),Paraburdoo (YPBO),12:24 PM,12,1:54 PM,90
FD849,13/07/2022,Wednesday,PC12,Alice Springs (ASP / YBAS),Alice Springs (ASP / YBAS),1:53 PM,13,3:23 PM,90
FD849,16/07/2022,Saturday,PC12,Alice Springs (ASP / YBAS),Tanami (YTMN),11:37 AM,11,1:07 PM,90
FD856,13/07/2022,Wednesday,PC12,Alice Springs (ASP / YBAS),Alice Springs (ASP / YBAS),1:53 PM,13,3:23 PM,90
FD416,4/07/2022,Monday,BE20,Winton (WIN / YWTN),Townsville Int'l / RAAF (TSV / YBTL),12:58 PM,12,2:29 PM,91
FD423,18/07/2022,Monday,B350,Weipa (WEI / YBWP),Cairns Int'l (CNS / YBCS),3:57 PM,15,5:28 PM,91
FD449,7/07/2022,Thursday,B350,Brisbane (BNE / YBBN),Emerald (EMD / YEML),4:48 PM,16,6:19 PM,91
FD456,5/07/2022,Tuesday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),12:35 AM,0,2:06 AM,91
FD456,10/07/2022,Sunday,BE20,Brisbane (BNE / YBBN),Brisbane (BNE / YBBN),4:55 PM,16,6:26 PM,91
FD449,14/07/2022,Thursday,B350,Brisbane (BNE / YBBN),Emerald (EMD / YEML),11:51 PM,23,1:23 AM,92
FD467,18/07/2022,Monday,BE20,Emerald (EMD / YEML),Brisbane (BNE / YBBN),3:21 PM,15,4:53 PM,92
FD493,9/07/2022,Saturday,BE20,Toowoomba (YTWB),Charleville (CTL / YBCV),2:40 AM,2,4:12 AM,92
FD596,7/07/2022,Thursday,PC12,Essendon (MEB / YMEN),Adelaide Int'l (ADL / YPAD),5:30 PM,17,7:02 PM,92
FD602,4/07/2022,Monday,PC12,Kalgoorlie-Boulder (KGI / YPKG),Warburton (YWBR),2:06 PM,14,3:38 PM,92
FD849,13/07/2022,Wednesday,PC12,Alice Springs (ASP / YBAS),Mount Davies (YMDV),5:00 PM,17,6:32 PM,92
FD416,16/07/2022,Saturday,BE20,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),10:40 AM,10,12:13 PM,93
FD449,5/07/2022,Tuesday,B350,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),10:32 PM,22,12:05 AM,93
FD449,14/07/2022,Thursday,B350,Brisbane (BNE / YBBN),Emerald (EMD / YEML),12:54 AM,0,2:27 AM,93
FD449,4/07/2022,Monday,B350,Mackay (MKY / YBMK),Brisbane (BNE / YBBN),2:09 PM,14,3:42 PM,93
FD489,6/07/2022,Wednesday,BE20,Brisbane (BNE / YBBN),Blackwater (BLT / YBTR),11:51 PM,23,1:24 AM,93
FD601,16/07/2022,Saturday,PC12,Esperance (EPR / YESP),Jandakot (JAD / YPJT),11:46 AM,11,1:19 PM,93
FD617,4/07/2022,Monday,PC12,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),7:39 PM,19,9:12 PM,93
FD619,10/07/2022,Sunday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),4:12 PM,16,5:45 PM,93
FD630J,12/07/2022,Tuesday,PC24,RAAF Learmonth (LEA / YPLM),Jandakot (JAD / YPJT),10:05 AM,10,11:38 AM,93
FD456,5/07/2022,Tuesday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),8:35 AM,8,10:09 AM,94
FD480,16/07/2022,Saturday,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),2:57 PM,14,4:31 PM,94
FD480,17/07/2022,Sunday,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),2:31 PM,14,4:05 PM,94
FD543,14/07/2022,Thursday,PC12,Marree (YMRE),Ernabella (ERB / YERN),11:48 AM,11,1:22 PM,94
FD607,17/07/2022,Sunday,PC12,Kalgoorlie-Boulder (KGI / YPKG),Meekatharra (MKR / YMEK),10:55 PM,22,12:29 AM,94
FD619,9/07/2022,Saturday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),8:05 PM,20,9:39 PM,94
FD629,5/07/2022,Tuesday,PC12,Jandakot (JAD / YPJT),Leinster (LER / YLST),4:40 PM,16,6:14 PM,94
FD630J,4/07/2022,Monday,PC24,Paraburdoo (YPBO),Jandakot (JAD / YPJT),2:35 PM,14,4:09 PM,94
FD416,5/07/2022,Tuesday,BE20,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),8:47 PM,20,10:22 PM,95
FD480,5/07/2022,Tuesday,B350,Mackay (MKY / YBMK),Brisbane (BNE / YBBN),1:52 PM,13,3:27 PM,95
FD480,13/07/2022,Wednesday,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),12:27 PM,12,2:02 PM,95
FD489,17/07/2022,Sunday,BE20,Cairns Int'l (CNS / YBCS),Skardon River (YSKR),2:25 PM,14,4:00 PM,95
FD543,18/07/2022,Monday,PC12,Adelaide Int'l (ADL / YPAD),Prominent Hill Mine (YPMH),11:59 AM,11,1:34 PM,95
FD619,6/07/2022,Wednesday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),5:37 PM,17,7:12 PM,95
FD624J,13/07/2022,Wednesday,PC24,Jandakot (JAD / YPJT),Paraburdoo (YPBO),9:36 PM,21,11:11 PM,95
FD853,11/07/2022,Monday,PC12,Alice Springs (ASP / YBAS),Anthony Lagoon (AYL / YANL),12:36 PM,12,2:11 PM,95
FD478,13/07/2022,Wednesday,BE20,Rockhampton (ROK / YBRK),Longreach (YLRE),7:39 AM,7,9:15 AM,96
FD608,6/07/2022,Wednesday,PC12,Kalgoorlie-Boulder (KGI / YPKG),Jandakot (JAD / YPJT),5:12 PM,17,6:48 PM,96
FD617,6/07/2022,Wednesday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),12:39 PM,12,2:15 PM,96
FD629,16/07/2022,Saturday,PC12,Broome Int'l (BME / YBRM),Ginbata (GBW / YGIA),10:25 PM,22,12:01 AM,96
FD853,13/07/2022,Wednesday,PC12,Alexandria Stn (AXL / YALX),Alice Springs (ASP / YBAS),12:33 PM,12,2:09 PM,96
AM273,18/07/2022,Monday,B350,Essendon (MEB / YMEN),Sydney (SYD / YSSY),11:40 AM,11,1:17 PM,97
FD449,9/07/2022,Saturday,B350,Rockhampton (ROK / YBRK),Townsville Int'l / RAAF (TSV / YBTL),1:05 PM,13,2:42 PM,97
FD456,16/07/2022,Saturday,BE20,Brisbane (BNE / YBBN),Emerald (EMD / YEML),2:47 PM,14,4:24 PM,97
FD456,10/07/2022,Sunday,BE20,Rockhampton (ROK / YBRK),Longreach (YLRE),11:07 AM,11,12:44 PM,97
FD467,6/07/2022,Wednesday,BE20,Brisbane (BNE / YBBN),Emerald (EMD / YEML),11:52 AM,11,1:29 PM,97
FD489,17/07/2022,Sunday,BE20,Skardon River (YSKR),Cairns Int'l (CNS / YBCS),4:15 PM,16,5:52 PM,97
FD609,10/07/2022,Sunday,PC12,Broome Int'l (BME / YBRM),Karratha (KTA / YPKA),8:45 PM,20,10:22 PM,97
FD617,4/07/2022,Monday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),10:52 PM,22,12:29 AM,97
FD630J,7/07/2022,Thursday,PC24,Newman (ZNE / YNWN),Jandakot (JAD / YPJT),11:57 PM,23,1:34 AM,97
FD423,11/07/2022,Monday,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),12:05 PM,12,1:43 PM,98
FD456,8/07/2022,Friday,BE20,Longreach (YLRE),Toowoomba (YTWB),1:42 PM,13,3:20 PM,98
FD489,18/07/2022,Monday,BE20,Northern Peninsula (ABM / YNPE),Cairns Int'l (CNS / YBCS),3:04 PM,15,4:42 PM,98
FD607,10/07/2022,Sunday,PC12,Kununurra (KNX / YPKU),Broome Int'l (BME / YBRM),7:37 PM,19,9:15 PM,98
FD619,15/07/2022,Friday,PC12,Jandakot (JAD / YPJT),Wiluna (WUN / YWLU),6:16 PM,18,7:54 PM,98
FD624J,18/07/2022,Monday,PC24,Newman (ZNE / YNWN),Jandakot (JAD / YPJT),4:13 AM,4,5:51 AM,98
FD489,18/07/2022,Monday,BE20,Cairns Int'l (CNS / YBCS),Northern Peninsula (ABM / YNPE),12:52 PM,12,2:31 PM,99
FD278,13/07/2022,Wednesday,BE20,Wilcannia (WIO / YWCA),Adelaide Int'l (ADL / YPAD),8:38 PM,20,10:18 PM,100
FD423,14/07/2022,Thursday,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),3:25 PM,15,5:05 PM,100
FD423,16/07/2022,Saturday,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),10:56 PM,22,12:36 AM,100
FD456,10/07/2022,Sunday,BE20,Rockhampton (ROK / YBRK),Longreach (YLRE),10:21 PM,22,12:01 AM,100
FD489,5/07/2022,Tuesday,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),4:34 PM,16,6:14 PM,100
FD596,18/07/2022,Monday,PC12,Coober Pedy (CPD / YCBP),Adelaide Int'l (ADL / YPAD),3:24 PM,15,5:04 PM,100
FD619,10/07/2022,Sunday,PC12,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),12:36 PM,12,2:16 PM,100
FD237,10/07/2022,Sunday,BE20,Broken Hill (BHQ / YBHI),Orange (OAG / YORG),12:58 PM,12,2:39 PM,101
FD423,12/07/2022,Tuesday,B350,Horn Island (YHID),Cairns Int'l (CNS / YBCS),12:40 AM,0,2:21 AM,101
FD425,5/07/2022,Tuesday,BE20,Brisbane (BNE / YBBN),Emerald (EMD / YEML),3:57 PM,15,5:38 PM,101
FD449,4/07/2022,Monday,B350,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),6:02 PM,18,7:43 PM,101
FD493,14/07/2022,Thursday,BE20,Brisbane (BNE / YBBN),Charleville (CTL / YBCV),2:09 AM,2,3:50 AM,101
FD493,17/07/2022,Sunday,BE20,Brisbane (BNE / YBBN),Charleville (CTL / YBCV),12:14 AM,0,1:55 AM,101
FD493,15/07/2022,Friday,BE20,Charleville (CTL / YBCV),Birdsville (BVI / YBDV),7:01 PM,19,8:42 PM,101
FD596,6/07/2022,Wednesday,PC12,Coober Pedy (CPD / YCBP),Adelaide Int'l (ADL / YPAD),4:22 PM,16,6:03 PM,101
FD602,13/07/2022,Wednesday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),11:18 PM,23,12:59 AM,101
FD609,10/07/2022,Sunday,PC12,Karratha (KTA / YPKA),Broome Int'l (BME / YBRM),11:06 PM,23,12:47 AM,101
FD629,15/07/2022,Friday,PC12,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),2:53 AM,2,4:34 AM,101
FD489,16/07/2022,Saturday,BE20,Cairns Int'l (CNS / YBCS),Horn Island (YHID),9:50 AM,9,11:32 AM,102
FD416,4/07/2022,Monday,BE20,Townsville Int'l / RAAF (TSV / YBTL),Normanton (YNTN),11:57 PM,23,1:40 AM,103
FD489,16/07/2022,Saturday,BE20,Horn Island (YHID),Cairns Int'l (CNS / YBCS),1:23 PM,13,3:06 PM,103
FD493,16/07/2022,Saturday,BE20,Blackall (BKQ / YBCK),Brisbane (BNE / YBBN),8:37 PM,20,10:20 PM,103
FD601,14/07/2022,Thursday,PC12,Esperance (EPR / YESP),Jandakot (JAD / YPJT),11:32 AM,11,1:15 PM,103
FD602,18/07/2022,Monday,PC12,Meekatharra (MKR / YMEK),RAAF Learmonth (LEA / YPLM),10:36 AM,10,12:19 PM,103
FD607,6/07/2022,Wednesday,PC12,Kununurra (KNX / YPKU),Broome Int'l (BME / YBRM),2:02 AM,2,3:45 AM,103
FD609,11/07/2022,Monday,PC12,Broome Int'l (BME / YBRM),Karratha (KTA / YPKA),12:56 PM,12,2:39 PM,103
FD629,14/07/2022,Thursday,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),10:31 AM,10,12:14 PM,103
FD213,6/07/2022,Wednesday,BE20,Dubbo (DBO / YSDU),Broken Hill (BHQ / YBHI),3:45 PM,15,5:29 PM,104
FD608,7/07/2022,Thursday,PC12,Shark Bay (MJK / YSHK),Jandakot (JAD / YPJT),5:07 AM,5,6:51 AM,104
FD617,6/07/2022,Wednesday,PC12,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),3:13 PM,15,4:57 PM,104
FD423,12/07/2022,Tuesday,B350,Horn Island (YHID),Cairns Int'l (CNS / YBCS),2:45 PM,14,4:30 PM,105
FD493,7/07/2022,Thursday,BE20,Birdsville (BVI / YBDV),Roma (RMA / YROM),1:20 PM,13,3:05 PM,105
FD602,16/07/2022,Saturday,PC12,Warburton (YWBR),Kalgoorlie-Boulder (KGI / YPKG),4:14 PM,16,5:59 PM,105
FD607,11/07/2022,Monday,PC12,Broome Int'l (BME / YBRM),Kununurra (KNX / YPKU),2:00 PM,14,3:45 PM,105
FD416,16/07/2022,Saturday,BE20,Townsville Int'l / RAAF (TSV / YBTL),Osborne Mine (YOSB),1:23 PM,13,3:09 PM,106
FD467,18/07/2022,Monday,BE20,Brisbane (BNE / YBBN),Emerald (EMD / YEML),11:53 AM,11,1:39 PM,106
FD416,15/07/2022,Friday,BE20,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),9:56 AM,9,11:43 AM,107
FD602,18/07/2022,Monday,PC12,RAAF Learmonth (LEA / YPLM),Geraldton (GET / YGEL),1:03 PM,13,2:50 PM,107
FD619,17/07/2022,Sunday,PC12,Carnarvon (CVQ / YCAR),Jandakot (JAD / YPJT),3:16 PM,15,5:03 PM,107
FD624J,4/07/2022,Monday,PC24,Karratha (KTA / YPKA),Jandakot (JAD / YPJT),11:48 PM,23,1:35 AM,107
FD416,11/07/2022,Monday,BE20,Mornington Island (ONG / YMTI),Townsville Int'l / RAAF (TSV / YBTL),12:04 AM,0,1:52 AM,108
FD480,12/07/2022,Tuesday,B350,Townsville Int'l / RAAF (TSV / YBTL),Cloncurry (CNJ / YCCY),3:41 PM,15,5:29 PM,108
FD493,7/07/2022,Thursday,BE20,Charleville (CTL / YBCV),Birdsville (BVI / YBDV),9:07 PM,21,10:55 PM,108
FD596,6/07/2022,Wednesday,PC12,Adelaide Int'l (ADL / YPAD),Coober Pedy (CPD / YCBP),1:49 PM,13,3:38 PM,109
FD607,5/07/2022,Tuesday,PC12,Broome Int'l (BME / YBRM),Kununurra (KNX / YPKU),11:31 PM,23,1:20 AM,109
FD480,17/07/2022,Sunday,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),11:01 AM,11,12:51 PM,110
FD602,6/07/2022,Wednesday,PC12,Blackstone Range (YBSR),Leonora (LNO / YLEO),2:58 PM,14,4:48 PM,110
FD602,16/07/2022,Saturday,PC12,Meekatharra (MKR / YMEK),Giles (YGLS),12:57 PM,12,2:47 PM,110
FD607,10/07/2022,Sunday,PC12,Broome Int'l (BME / YBRM),Kununurra (KNX / YPKU),5:21 PM,17,7:11 PM,110
FD607,18/07/2022,Monday,PC12,Mount Keith (WME / YMNE),Jandakot (JAD / YPJT),3:08 AM,3,4:58 AM,110
FD449,5/07/2022,Tuesday,B350,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),12:28 AM,0,2:19 AM,111
FD480,16/07/2022,Saturday,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),11:02 AM,11,12:53 PM,111
FD619,7/07/2022,Thursday,PC12,Laverton (LVO / YLTN),Jandakot (JAD / YPJT),12:08 PM,12,1:59 PM,111
FD624J,16/07/2022,Saturday,PC24,Karratha (KTA / YPKA),Jandakot (JAD / YPJT),1:25 AM,1,3:16 AM,111
FD630J,10/07/2022,Sunday,PC24,Jandakot (JAD / YPJT),Karratha (KTA / YPKA),12:45 AM,0,2:36 AM,111
FD416,4/07/2022,Monday,BE20,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),3:47 PM,15,5:39 PM,112
FD416,15/07/2022,Friday,BE20,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),2:58 PM,14,4:50 PM,112
FD423,6/07/2022,Wednesday,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),1:04 PM,13,2:56 PM,112
FD423,16/07/2022,Saturday,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),7:48 AM,7,9:40 AM,112
